3	857	3
2	858	4
5	859	4
6	860	2
1	861	2
6	862	4
5	863	2
2	864	5
1	865	3
5	866	1
3	867	1
3	868	3
3	869	5
1	870	3
7	871	1
3	872	2
6	873	2
4	874	4
3	875	1
2	876	4
4	877	4
3	878	3
3	879	3
1	880	4
6	881	4
1	882	3
7	883	2
3	884	4
1	885	1
3	886	3
6	887	4
7	888	4
5	889	1
3	890	5
5	891	1
2	892	4
1	893	3
5	894	4
1	895	1
6	896	5
6	897	4
1	898	4
7	899	4
6	900	2
7	901	4
6	902	1
6	903	5
7	904	5
6	905	4
6	906	5
1	907	4
1	908	3
1	909	2
4	910	2
2	911	5
6	912	2
7	913	2
6	914	4
4	915	1
6	916	5
4	917	2
7	918	1
5	919	2
7	920	1
1	921	3
3	922	1
7	923	3
2	924	1
4	925	4
2	926	2
3	927	2
3	928	2
5	929	5
2	930	3
1	931	5
5	932	3
2	933	5
6	934	4
5	935	4
6	936	4
6	937	5
2	938	4
5	939	2
6	940	4
4	941	5
2	942	1
1	943	5
5	944	3
7	945	4
3	946	3
4	947	4
3	948	1
6	949	2
7	950	1
3	951	1
4	952	2
2	953	1
5	954	3
6	955	3
2	956	5
6	957	3
1	958	5
6	959	4
6	960	5
3	961	2
3	962	3
5	963	1
7	964	4
4	965	2
4	966	2
3	967	1
5	968	1
6	969	3
6	970	2
6	971	3
7	972	1
2	973	3
5	974	1
2	975	4
2	976	4
1	977	2
6	978	4
6	979	5
3	980	3
5	981	2
7	982	1
5	983	3
2	984	4
1	985	5
2	986	1
2	987	3
4	988	3
3	989	1
4	990	1
2	991	3
1	992	2
5	993	3
7	994	5
4	995	2
3	996	2
4	997	1
6	998	1
7	999	1
4	1000	1
3	1001	2
4	1002	1
3	1003	1
7	1004	5
1	1005	1
2	1006	3
5	1007	4
6	1008	2
7	1009	1
4	1010	1
7	1011	5
2	1012	4
1	1013	4
1	1014	2
3	1015	5
6	1016	4
1	1017	3
3	1018	1
7	1019	2
1	1020	5
1	1021	2
4	1022	4
3	1023	2
3	1024	1
3	1025	3
2	1026	2
5	1027	2
5	1028	1
1	1029	2
7	1030	4
6	1031	5
1	1032	2
6	1033	3
3	1034	3
2	1035	4
4	1036	3
6	1037	1
4	1038	4
2	1039	2
6	1040	4
5	1041	5
4	1042	1
6	1043	4
4	1044	1
1	1045	4
2	1046	3
6	1047	2
4	1048	4
6	1049	4
4	1050	5
7	1051	3
7	1052	4
5	1053	4
5	1054	2
1	1055	1
7	1056	5
3	1057	5
4	1058	5
4	1059	2
3	1060	2
7	1061	2
6	1062	4
5	1063	5
1	1064	1
1	1065	1
7	1066	2
6	1067	2
5	1068	5
2	1069	1
1	1070	2
5	1071	5
6	1072	1
3	1073	1
7	1074	5
6	1075	4
2	1076	3
5	1077	4
2	1078	4
1	1079	3
4	1080	5
7	1081	1
5	1082	4
1	1083	5
2	1084	1
2	1085	5
6	1086	4
3	1087	4
2	1088	4
5	1089	4
7	1090	4
4	1091	3
5	1092	3
3	1093	2
6	1094	2
1	1095	3
2	1096	3
7	1097	1
3	1098	2
6	1099	1
2	1100	2
7	1101	5
2	1102	3
6	1103	5
2	1104	1
7	1105	3
7	1106	1
4	1107	5
3	1108	1
2	1109	1
7	1110	3
6	1111	2
7	1112	5
4	1113	5
5	1114	5
4	1115	1
6	1116	2
3	1117	1
1	1118	5
2	1119	5
1	1120	3
2	1121	2
3	1122	4
2	1123	4
1	1124	1
1	1125	5
3	1126	4
4	1127	3
6	1128	3
1	1129	2
4	1130	5
2	1131	5
2	1132	5
3	1133	4
5	1134	2
1	1135	5
7	1136	3
3	1137	4
6	1138	5
5	1139	5
1	1140	4
6	1141	5
7	1142	4
1	1143	2
4	1144	3
6	1145	1
1	1146	5
6	1147	5
5	1148	1
1	1149	4
7	1150	2
3	1151	1
6	1152	1
1	1153	5
5	1154	2
1	1155	1
7	1156	2
5	1157	3
7	1158	5
4	1159	4
6	1160	2
6	1161	5
7	1162	2
3	1163	4
4	1164	3
4	1165	2
6	1166	1
1	1167	3
5	1168	4
3	1169	2
4	1170	4
5	1171	5
5	1172	2
2	1173	4
3	1174	1
2	1175	4
3	1176	5
1	1177	4
3	1178	3
4	1179	2
3	1180	2
2	1181	2
2	1182	4
1	1183	4
6	1184	2
6	1185	5
5	1186	1
7	1187	2
2	1188	1
6	1189	5
1	1190	2
5	1191	5
7	1192	1
1	1193	2
4	1194	4
1	1195	5
6	1196	5
5	1197	1
3	1198	2
2	1199	2
7	1200	5
6	1201	4
6	1202	2
1	1203	2
4	1204	4
2	1205	5
2	1206	1
6	1207	5
3	1208	1
3	1209	2
7	1210	3
1	1211	1
1	1212	5
5	1213	3
3	1214	3
5	1215	4
4	1216	1
5	1217	3
2	1218	5
3	1219	2
3	1220	3
1	1221	1
1	1222	1
5	1223	1
3	1224	1
6	1225	5
1	1226	2
2	1227	4
1	1228	5
2	1229	1
6	1230	4
5	1231	5
2	1232	4
7	1233	2
1	1234	3
3	1235	2
7	1236	2
4	1237	2
5	1238	1
2	1239	5
5	1240	4
7	1241	4
2	1242	1
3	1243	5
6	1244	4
4	1245	2
2	1246	2
7	1247	2
5	1248	5
1	1249	2
2	1250	4
2	1251	2
2	1252	5
5	1253	2
5	1254	2
3	1255	5
6	1256	4
6	1257	4
3	1258	2
2	1259	2
7	1260	3
4	1261	3
2	1262	2
3	1263	5
7	1264	2
3	1265	4
3	1266	1
4	1267	3
1	1268	3
6	1269	5
1	1270	3
2	1271	5
4	1272	4
2	1273	2
4	1274	1
4	1275	5
7	1276	2
3	1277	2
6	1278	5
4	1279	3
5	1280	2
4	1281	1
2	1282	3
5	1283	1
1	1284	5
5	1285	1
4	1286	3
3	1287	2
5	1288	5
5	1289	2
3	1290	4
3	1291	4
7	1292	5
3	1293	2
7	1294	5
6	1295	2
6	1296	4
7	1297	3
3	1298	1
3	1299	5
7	1300	1
5	1301	4
3	1302	4
5	1303	3
1	1304	3
5	1305	5
5	1306	2
5	1307	4
1	1308	1
1	1309	3
1	1310	1
3	1311	3
6	1312	1
5	1313	5
1	1314	4
5	1315	1
6	1316	3
5	1317	3
1	1318	5
2	1319	1
6	1320	5
2	1321	2
4	1322	1
7	1323	2
3	1324	3
4	1325	4
4	1326	5
7	1327	5
6	1328	4
6	1329	3
1	1330	3
5	1331	2
7	1332	2
5	1333	2
1	1334	1
1	1335	2
1	1336	2
3	1337	3
3	1338	3
3	1339	5
1	1340	3
4	1341	1
2	1342	1
6	1343	2
4	1344	3
6	1345	2
3	1346	5
4	1347	1
3	1348	2
7	1349	2
7	1350	2
2	1351	4
4	1352	3
2	1353	3
5	1354	1
2	1355	4
4	1356	1
7	1357	4
6	1358	5
2	1359	5
5	1360	5
4	1361	5
6	1362	3
4	1363	1
2	1364	3
5	1365	3
1	1366	5
2	1367	2
7	1368	4
4	1369	1
7	1370	5
2	1371	3
4	1372	5
4	1373	2
5	1374	5
1	1375	5
1	1376	5
1	1377	3
3	1378	4
7	1379	5
2	1380	4
2	1381	4
1	1382	5
5	1383	5
1	1384	2
1	1385	5
4	1386	1
1	1387	5
4	1388	4
4	1389	2
6	1390	1
5	1391	2
2	1392	3
2	1393	1
4	1394	2
7	1395	1
3	1396	3
6	1397	4
5	1398	3
1	1399	1
3	1400	2
6	1401	1
1	1402	2
6	1403	3
2	1404	3
1	1405	3
4	1406	1
3	1407	2
2	1408	4
4	1409	4
7	1410	5
2	1411	4
2	1412	4
1	1413	5
4	1414	3
4	1415	4
1	1416	5
3	1417	3
2	1418	3
1	1419	4
6	1420	5
6	1421	1
6	1422	5
4	1423	3
6	1424	3
2	1425	3
1	1426	1
7	1427	5
5	1428	5
2	1429	5
2	1430	1
7	1431	1
1	1432	5
4	1433	2
6	1434	1
2	1435	5
6	1436	3
7	1437	4
2	1438	5
3	1439	1
3	1440	4
7	1441	5
3	1442	2
1	1443	3
7	1444	3
6	1445	2
2	1446	2
5	1447	2
6	1448	2
7	1449	2
4	1450	4
1	1451	5
3	1452	1
5	1453	5
4	1454	3
5	1455	4
6	1456	4
6	1457	3
5	1458	3
7	1459	3
6	1460	4
6	1461	1
7	1462	1
1	1463	2
7	1464	2
2	1465	1
1	1466	5
2	1467	3
4	1468	3
5	1469	4
3	1470	2
7	1471	3
5	1472	3
4	1473	2
2	1474	5
2	1475	4
6	1476	4
5	1477	2
6	1478	1
3	1479	4
4	1480	4
5	1481	1
6	1482	3
2	1483	3
7	1484	3
6	1485	1
4	1486	2
3	1487	2
2	1488	5
1	1489	5
4	1490	5
7	1491	4
7	1492	2
5	1493	5
3	1494	5
1	1495	3
6	1496	4
2	1497	4
5	1498	4
2	1499	3
6	1500	2
2	1501	1
6	1502	2
6	1503	2
7	1504	4
4	1505	1
5	1506	2
2	1507	2
6	1508	3
1	1509	5
4	1510	3
4	1511	4
2	1512	1
5	1513	1
7	1514	2
3	1515	2
6	1516	2
6	1517	3
7	1518	5
6	1519	1
1	1520	4
6	1521	2
1	1522	2
4	1523	3
7	1524	4
2	1525	4
2	1526	2
6	1527	3
1	1528	1
1	1529	1
5	1530	2
1	1531	2
7	1532	4
4	1533	1
6	1534	2
7	1535	5
2	1536	1
3	1537	2
1	1538	2
7	1539	5
6	1540	5
7	1541	4
1	1542	4
3	1543	4
4	1544	2
6	1545	3
6	1546	3
2	1547	5
4	1548	2
1	1549	4
7	1550	1
6	1551	3
1	1552	5
6	1553	2
1	1554	2
6	1555	2
6	1556	1
1	1557	4
7	1558	2
6	1559	5
1	1560	4
4	1561	1
3	1562	4
3	1563	1
1	1564	4
4	1565	4
5	1566	4
6	1567	2
6	1568	2
6	1569	5
1	1570	1
7	1571	5
3	1572	1
5	1573	1
5	1574	2
1	1575	4
6	1576	4
3	1577	3
7	1578	1
6	1579	3
6	1580	2
4	1581	1
4	1582	2
7	1583	1
5	1584	4
5	1585	1
6	1586	3
6	1587	1
5	1588	2
2	1589	5
5	1590	4
5	1591	4
7	1592	4
1	1593	5
7	1594	3
6	1595	5
7	1596	5
7	1597	4
5	1598	3
1	1599	4
5	1600	3
1	1601	4
2	1602	4
6	1603	1
5	1604	2
2	1605	2
7	1606	2
1	1607	5
4	1608	4
5	1609	1
1	1610	2
1	1611	1
6	1612	3
7	1613	1
2	1614	4
7	1615	5
3	1616	2
6	1617	5
2	1618	2
3	1619	4
1	1620	3
7	1621	3
5	1622	1
7	1623	1
1	1624	3
5	1625	5
1	1626	2
1	1627	3
3	1628	1
1	1629	1
2	1630	5
6	1631	2
4	1632	3
4	1633	5
5	1634	3
4	1635	2
7	1636	4
6	1637	1
3	1638	3
4	1639	5
3	1640	4
3	1641	3
6	1642	3
3	1643	4
7	1644	4
2	1645	3
1	1646	4
4	1647	4
7	1648	4
7	1649	4
7	1650	5
4	1651	3
6	1652	1
2	1653	3
2	1654	1
4	1655	4
6	1656	5
4	1657	1
2	1658	3
4	1659	4
2	1660	2
3	1661	4
1	1662	2
1	1663	4
4	1664	4
2	1665	5
7	1666	4
3	1667	4
7	1668	3
3	1669	5
4	1670	5
5	1671	4
4	1672	4
3	1673	2
3	1674	1
5	1675	3
7	1676	4
5	1677	3
1	1678	5
4	1679	3
2	1680	1
3	1681	2
6	1682	5
6	1683	4
4	1684	2
4	1685	5
7	1686	1
7	1687	4
4	1688	5
5	1689	3
2	1690	5
4	1691	4
2	1692	1
4	1693	4
5	1694	2
7	1695	5
3	1696	1
4	1697	5
3	1698	4
3	1699	5
4	1700	4
7	1701	2
5	1702	1
1	1703	4
7	1704	1
3	1705	5
6	1706	1
2	1707	1
3	1708	5
3	1709	4
3	1710	5
1	1711	4
6	1712	4
4	1713	2
4	1714	4
4	1715	5
3	1716	4
4	1717	5
7	1718	3
1	1719	4
7	1720	5
7	1721	4
1	1722	2
3	1723	4
2	1724	1
7	1725	5
2	1726	1
5	1727	1
2	1728	1
3	1729	4
4	1730	5
1	1731	5
6	1732	5
6	1733	2
6	1734	1
7	1735	3
5	1736	1
2	1737	1
1	1738	3
2	1739	2
4	1740	1
7	1741	1
4	1742	5
1	1743	2
7	1744	1
7	1745	5
6	1746	4
2	1747	4
5	1748	4
3	1749	3
1	1750	3
1	1751	5
3	1752	2
4	1753	2
6	1754	2
1	1755	2
3	1756	1
7	1757	4
5	1758	2
5	1759	1
4	1760	4
4	1761	5
7	1762	5
3	1763	2
6	1764	3
3	1765	3
4	1766	1
6	1767	5
2	1768	2
7	1769	1
6	1770	1
3	1771	1
1	1772	4
4	1773	2
7	1774	5
4	1775	2
4	1776	3
6	1777	5
6	1778	3
1	1779	1
4	1780	4
4	1781	4
4	1782	3
7	1783	4
3	1784	2
4	1785	5
5	1786	2
7	1787	1
3	1788	1
3	1789	5
1	1790	1
6	1791	5
4	1792	1
3	1793	1
5	1794	3
1	1795	2
3	1796	4
2	1797	5
1	1798	5
7	1799	5
4	1800	2
7	1801	3
2	1802	5
5	1803	3
3	1804	3
4	1805	2
4	1806	1
6	1807	1
6	1808	4
2	1809	5
5	1810	1
1	1811	2
7	1812	5
1	1813	4
3	1814	3
7	1815	2
1	1816	2
2	1817	2
3	1818	2
4	1819	3
6	1820	1
4	1821	4
6	1822	5
6	1823	3
2	1824	3
2	1825	2
5	1826	5
3	1827	4
7	1828	5
6	1829	5
1	1830	3
3	1831	1
4	1832	4
4	1833	5
1	1834	4
2	1835	3
7	1836	2
2	1837	5
7	1838	5
6	1839	1
1	1840	2
2	1841	1
4	1842	2
7	1843	1
3	1844	1
5	1845	5
1	1846	5
4	1847	5
4	1848	3
1	1849	3
4	1850	1
6	1851	3
5	1852	2
7	1853	5
5	1854	2
1	1855	5
3	1856	3
5	1857	2
3	1858	1
4	1859	5
1	1860	1
6	1861	3
4	1862	5
7	1863	5
4	1864	3
6	1865	4
1	1866	5
1	1867	2
6	1868	5
7	1869	5
7	1870	2
7	1871	2
7	1872	2
5	1873	2
7	1874	2
7	1875	3
4	1876	4
6	1877	1
6	1878	4
4	1879	5
5	1880	1
2	1881	4
2	1882	1
6	1883	1
5	1884	3
2	1885	1
3	1886	3
3	1887	5
5	1888	2
3	1889	5
1	1890	1
3	1891	4
5	1892	4
4	1893	5
5	1894	1
3	1895	5
1	1896	4
2	1897	3
3	1898	4
2	1899	5
7	1900	5
6	1901	2
3	1902	2
2	1903	2
1	1904	2
3	1905	5
4	1906	3
2	1907	5
4	1908	5
2	1909	5
1	1910	2
2	1911	3
7	1912	3
5	1913	5
2	1914	2
4	1915	5
2	1916	1
6	1917	2
5	1918	1
4	1919	5
4	1920	5
1	1921	3
1	1922	3
5	1923	3
5	1924	4
3	1925	3
7	1926	5
3	1927	4
5	1928	5
5	1929	1
4	1930	3
3	1931	3
7	1932	1
4	1933	5
2	1934	2
4	1935	2
6	1936	5
5	1937	5
3	1938	1
6	1939	2
7	1940	5
6	1941	5
4	1942	4
5	1943	3
1	1944	3
6	1945	4
2	1946	2
5	1947	3
4	1948	5
7	1949	3
6	1950	2
5	1951	1
6	1952	2
1	1953	1
7	1954	3
7	1955	1
7	1956	3
5	1957	5
1	1958	1
7	1959	5
1	1960	5
6	1961	5
1	1962	2
1	1963	4
7	1964	5
4	1965	3
3	1966	1
4	1967	3
1	1968	1
4	1969	3
4	1970	2
1	1971	4
6	1972	5
3	1973	3
4	1974	1
4	1975	5
5	1976	5
6	1977	5
7	1978	5
4	1979	5
6	1980	1
5	1981	2
7	1982	3
3	1983	5
6	1984	2
6	1985	2
5	1986	1
4	1987	5
3	1988	3
1	1989	4
5	1990	1
1	1991	5
3	1992	1
6	1993	1
2	1994	4
2	1995	5
3	1996	1
2	1997	4
2	1998	5
4	1999	2
1	2000	3
6	2001	5
7	2002	4
2	2003	2
5	2004	4
5	2005	4
1	2006	4
5	2007	5
4	2008	5
3	2009	5
3	2010	2
5	2011	3
4	2012	2
4	2013	1
6	2014	3
3	2015	1
5	2016	1
5	2017	1
5	2018	4
2	2019	3
1	2020	4
6	2021	4
4	2022	2
1	2023	3
1	2024	4
6	2025	4
6	2026	3
2	2027	2
7	2028	4
4	2029	4
5	2030	5
1	2031	3
1	2032	1
1	2033	3
1	2034	2
4	2035	5
3	2036	1
6	2037	1
2	2038	1
5	2039	4
4	2040	4
1	2041	5
3	2042	2
7	2043	2
3	2044	4
3	2045	2
5	2046	4
5	2047	5
4	2048	5
1	2049	3
1	2050	1
7	2051	3
7	2052	5
1	2053	3
2	2054	2
7	2055	4
5	2056	5
1	2057	4
3	2058	4
4	2059	4
4	2060	3
7	2061	4
5	2062	2
2	2063	5
2	2064	3
2	2065	2
5	2066	5
5	2067	5
5	2068	5
3	2069	5
1	2070	4
4	2071	1
7	2072	4
3	2073	5
7	2074	5
4	2075	3
7	2076	2
5	2077	5
5	2078	2
1	2079	4
7	2080	5
5	2081	3
5	2082	2
7	2083	1
6	2084	1
2	2085	3
1	2086	2
3	2087	3
7	2088	4
1	2089	1
4	2090	2
2	2091	3
1	2092	5
1	2093	2
1	2094	4
3	2095	2
3	2096	3
7	2097	1
7	2098	4
2	2099	4
7	2100	4
7	2101	1
5	2102	5
6	2103	5
7	2104	2
6	2105	3
3	2106	4
3	2107	1
2	2108	5
2	2109	4
4	2110	3
5	2111	3
4	2112	1
3	2113	2
1	2114	4
5	2115	3
5	2116	2
1	2117	4
5	2118	2
4	2119	5
5	2120	2
1	2121	4
4	2122	3
4	2123	5
2	2124	2
7	2125	3
4	2126	1
2	2127	1
5	2128	3
3	2129	5
1	2130	1
4	2131	2
1	2132	4
2	2133	1
6	2134	1
3	2135	5
7	2136	2
4	2137	3
1	2138	1
7	2139	4
4	2140	3
5	2141	5
7	2142	2
