779	11
780	336
781	245
782	288
783	126
784	473
785	93
786	234
787	482
788	298
789	302
790	356
791	170
792	143
793	247
794	83
795	19
796	353
797	255
798	196
799	351
800	217
801	24
802	303
803	294
804	264
805	476
806	253
807	262
808	88
809	298
810	86
811	125
812	62
813	423
814	152
815	308
816	77
817	45
818	99
819	347
820	99
821	451
822	31
823	292
824	439
825	169
826	295
827	27
828	30
829	251
830	325
831	41
832	211
833	120
834	63
835	421
836	194
837	274
838	405
839	297
840	150
841	90
842	356
843	175
844	248
845	432
846	196
847	352
848	192
849	244
850	119
851	271
852	163
853	260
854	84
855	143
856	421
857	24
858	274
859	81
860	209
861	389
862	236
863	68
864	158
865	271
866	431
867	10
868	249
869	431
870	184
871	346
872	347
873	123
874	198
875	242
876	192
877	325
878	157
879	130
880	249
881	277
882	435
883	70
884	365
885	499
886	106
887	217
888	124
889	255
890	53
891	368
892	458
893	411
894	329
895	394
896	438
897	324
898	213
899	337
900	168
901	326
902	353
903	238
904	304
905	27
906	30
907	323
908	355
909	110
910	488
911	105
912	76
913	489
914	408
915	295
916	329
917	96
918	179
919	321
920	343
921	39
922	23
923	380
924	431
925	235
926	206
927	66
928	117
929	101
930	341
931	382
932	227
933	248
934	72
935	426
936	50
937	401
938	344
939	383
940	308
941	58
942	469
943	153
944	304
945	185
946	388
947	489
948	352
949	264
950	244
951	266
952	270
953	53
954	340
955	46
956	100
957	418
958	302
959	432
960	153
961	220
962	3
963	426
964	407
965	25
966	480
967	367
968	13
969	385
970	104
971	480
972	296
973	37
974	364
975	75
976	345
977	94
978	95
979	394
980	182
981	275
982	117
983	71
984	219
985	173
986	423
987	379
988	174
989	92
990	340
991	44
992	371
993	452
994	223
995	102
996	357
997	462
998	483
999	39
1000	280
1001	368
1002	386
1003	357
1004	452
1005	490
1006	406
1007	231
1008	47
1009	239
1010	381
1011	135
1012	458
1013	270
1014	429
1015	318
1016	469
1017	346
1018	253
1019	295
1020	244
1021	384
1022	350
1023	451
1024	281
1025	227
1026	1
1027	472
1028	388
1029	110
1030	266
1031	178
1032	75
1033	435
1034	129
1035	34
1036	433
1037	464
1038	188
1039	406
1040	365
1041	274
1042	464
1043	425
1044	153
1045	275
1046	131
1047	237
1048	315
1049	439
1050	152
1051	198
1052	466
1053	20
1054	80
1055	239
1056	292
1057	471
1058	257
1059	9
1060	267
1061	485
1062	464
1063	56
1064	358
1065	370
1066	415
1067	186
1068	468
1069	295
1070	419
1071	22
1072	105
1073	82
1074	457
1075	122
1076	381
1077	420
1078	267
1079	50
1080	76
1081	82
1082	310
1083	9
1084	186
1085	445
1086	14
1087	479
1088	159
1089	165
1090	72
1091	471
1092	450
1093	163
1094	490
1095	27
1096	409
1097	328
1098	207
1099	243
1100	201
1101	268
1102	363
1103	376
1104	179
1105	136
1106	429
1107	74
1108	389
1109	116
1110	264
1111	198
1112	168
1113	186
1114	108
1115	154
1116	413
1117	13
1118	473
1119	290
1120	385
1121	235
1122	227
1123	96
1124	225
1125	218
1126	153
1127	95
1128	237
1129	312
1130	489
1131	275
1132	362
1133	234
1134	165
1135	86
1136	347
1137	419
1138	3
1139	289
1140	290
1141	313
1142	251
1143	345
1144	437
1145	2
1146	278
1147	24
1148	176
1149	353
1150	321
1151	133
1152	236
1153	8
1154	415
1155	107
1156	115
1157	497
1158	360
1159	382
1160	392
1161	247
1162	360
1163	488
1164	473
1165	439
1166	328
1167	102
1168	183
1169	1
1170	374
1171	253
1172	19
1173	97
1174	130
1175	61
1176	360
1177	364
1178	285
1179	250
1180	124
1181	152
1182	164
1183	53
1184	440
1185	21
1186	138
1187	271
1188	314
1189	247
1190	203
1191	206
1192	204
1193	466
1194	198
1195	385
1196	54
1197	231
1198	372
1199	40
1200	181
1201	304
1202	371
1203	354
1204	290
1205	324
1206	222
1207	104
1208	205
1209	426
1210	201
1211	224
1212	467
1213	237
1214	268
1215	445
1216	350
1217	131
1218	149
1219	316
1220	357
1221	114
1222	484
1223	294
1224	307
1225	265
1226	64
1227	456
1228	476
1229	179
1230	17
1231	471
1232	380
1233	119
1234	88
1235	401
1236	373
1237	362
1238	330
1239	345
1240	443
1241	94
1242	432
1243	192
1244	36
1245	308
1246	324
1247	185
1248	398
1249	443
1250	8
1251	285
1252	292
1253	452
1254	374
1255	441
1256	97
1257	167
1258	305
1259	243
1260	191
1261	103
1262	211
1263	352
1264	254
1265	107
1266	206
1267	50
1268	283
1269	129
1270	271
1271	458
1272	143
1273	215
1274	153
1275	160
1276	489
1277	479
1278	282
1279	160
1280	4
1281	4
1282	244
1283	410
1284	273
1285	494
1286	381
1287	339
1288	314
1289	343
1290	228
1291	216
1292	135
1293	422
1294	16
1295	174
1296	60
1297	286
1298	364
1299	2
1300	277
1301	38
1302	339
1303	284
1304	13
1305	275
1306	243
1307	333
1308	72
1309	470
1310	82
1311	403
1312	72
1313	290
1314	482
1315	146
1316	263
1317	102
1318	451
1319	473
1320	428
1321	116
1322	364
1323	485
1324	223
1325	80
1326	489
1327	451
1328	278
1329	263
1330	145
1331	401
1332	488
1333	230
1334	43
1335	327
1336	208
1337	367
1338	360
1339	264
1340	246
1341	453
1342	304
1343	285
1344	402
1345	301
1346	271
1347	382
1348	295
1349	226
1350	378
1351	444
1352	294
1353	255
1354	435
1355	179
1356	300
1357	10
1358	67
1359	42
1360	471
1361	291
1362	158
1363	477
1364	334
1365	166
1366	421
1367	148
1368	17
1369	428
1370	367
1371	416
1372	225
1373	118
1374	230
1375	60
1376	47
1377	486
1378	325
1379	303
1380	350
1381	477
1382	476
1383	331
1384	437
1385	65
1386	430
1387	36
1388	82
1389	21
1390	460
1391	8
1392	395
1393	172
1394	88
1395	401
1396	41
1397	289
1398	444
1399	167
1400	397
1401	100
1402	27
1403	90
1404	213
1405	169
1406	283
1407	367
1408	461
1409	169
1410	135
1411	132
1412	248
1413	181
1414	73
1415	486
1416	401
1417	97
1418	466
1419	301
1420	9
1421	146
1422	113
1423	282
1424	366
1425	466
1426	229
1427	279
1428	57
1429	497
1430	65
1431	340
1432	386
1433	442
1434	12
1435	44
1436	78
1437	132
1438	460
1439	366
1440	173
1441	284
1442	3
1443	219
1444	491
1445	130
1446	4
1447	238
1448	167
1449	461
1450	375
1451	54
1452	43
1453	284
1454	38
1455	111
1456	372
1457	196
1458	117
1459	5
1460	137
1461	276
1462	297
1463	114
1464	40
1465	425
1466	410
1467	492
1468	336
1469	296
1470	492
1471	172
1472	333
1473	470
1474	400
1475	137
1476	494
1477	464
1478	452
1479	455
1480	195
1481	128
1482	150
1483	10
1484	397
1485	333
1486	77
1487	42
1488	88
1489	366
1490	73
1491	114
1492	388
1493	139
1494	393
1495	321
1496	337
1497	13
1498	178
1499	371
1500	282
1501	213
1502	400
1503	218
1504	165
1505	103
1506	283
1507	473
1508	419
1509	249
1510	189
1511	258
1512	462
1513	44
1514	429
1515	239
1516	249
1517	435
1518	178
1519	49
1520	377
1521	15
1522	201
1523	100
1524	164
1525	436
1526	370
1527	350
1528	290
1529	282
1530	419
1531	340
1532	193
1533	114
1534	74
1535	496
1536	44
1537	359
1538	166
1539	276
1540	227
1541	43
1542	441
1543	281
1544	74
1545	254
1546	176
1547	212
1548	483
1549	413
1550	187
1551	87
1552	455
1553	47
1554	37
1555	124
1556	208
1557	105
1558	218
1559	178
1560	439
1561	115
1562	428
1563	397
1564	27
1565	390
1566	161
1567	105
1568	496
1569	227
1570	57
1571	2
1572	251
1573	444
1574	15
1575	346
1576	334
1577	393
1578	188
1579	104
1580	344
1581	282
1582	425
1583	388
1584	238
1585	22
1586	429
1587	386
1588	297
1589	51
1590	288
1591	302
1592	186
1593	28
1594	137
1595	487
1596	118
1597	292
1598	176
1599	416
1600	121
1601	482
1602	180
1603	325
1604	90
1605	467
1606	11
1607	463
1608	151
1609	80
1610	381
1611	269
1612	384
1613	51
1614	460
1615	484
1616	85
1617	382
1618	181
1619	423
1620	338
1621	220
1622	294
1623	204
1624	53
1625	70
1626	258
1627	22
1628	244
1629	214
1630	426
1631	483
1632	198
1633	154
1634	480
1635	276
1636	291
1637	39
1638	147
1639	188
1640	25
1641	319
1642	137
1643	18
1644	243
1645	169
1646	215
1647	14
1648	21
1649	417
1650	95
1651	196
1652	87
1653	298
1654	66
1655	67
1656	121
1657	269
1658	248
1659	132
1660	113
1661	105
1662	64
1663	314
1664	171
1665	408
1666	163
1667	281
1668	27
1669	134
1670	393
1671	172
1672	209
1673	25
1674	264
1675	60
1676	467
1677	122
1678	47
1679	481
1680	176
1681	324
1682	20
1683	177
1684	409
1685	258
1686	396
1687	363
1688	84
1689	355
1690	423
1691	215
1692	161
1693	499
1694	131
1695	378
1696	315
1697	101
1698	108
1699	237
1700	452
1701	208
1702	194
1703	464
1704	367
1705	295
1706	459
1707	27
1708	167
1709	310
1710	467
1711	417
1712	281
1713	456
1714	24
1715	241
1716	110
1717	7
1718	246
1719	191
1720	81
1721	374
1722	135
1723	110
1724	254
1725	148
1726	410
1727	420
1728	366
1729	416
1730	498
1731	370
1732	21
1733	380
1734	380
1735	320
1736	344
1737	481
1738	411
1739	439
1740	400
1741	174
1742	476
1743	334
1744	410
1745	100
1746	102
1747	292
1748	307
1749	203
1750	322
1751	375
1752	482
1753	253
1754	76
1755	364
1756	179
1757	130
1758	410
1759	457
1760	81
1761	323
1762	451
1763	281
1764	426
1765	78
1766	281
1767	44
1768	403
1769	71
1770	161
1771	406
1772	114
1773	496
1774	20
1775	396
1776	382
1777	364
1778	229
1779	398
1780	355
1781	187
1782	142
1783	326
1784	191
1785	458
1786	295
1787	241
1788	163
1789	347
1790	362
1791	55
1792	447
1793	263
1794	288
1795	428
1796	78
1797	376
1798	349
1799	420
1800	435
1801	459
1802	36
1803	122
1804	465
1805	260
1806	425
1807	268
1808	219
1809	496
1810	392
1811	152
1812	182
1813	4
1814	490
1815	402
1816	422
1817	63
1818	470
1819	201
1820	262
1821	467
1822	204
1823	26
1824	290
1825	134
1826	157
1827	301
1828	162
1829	224
1830	117
1831	464
1832	69
1833	64
1834	203
1835	229
1836	162
1837	387
1838	204
1839	452
1840	478
1841	172
1842	412
1843	48
1844	446
1845	7
1846	408
1847	404
1848	437
1849	67
1850	60
1851	143
1852	282
1853	224
1854	280
1855	172
1856	186
1857	154
1858	483
1859	224
1860	484
1861	455
1862	147
1863	187
1864	441
1865	313
1866	86
1867	316
1868	371
1869	44
1870	103
1871	89
1872	122
1873	95
1874	316
1875	377
1876	422
1877	338
1878	467
1879	244
1880	405
1881	442
1882	205
1883	402
1884	366
1885	216
1886	451
1887	304
1888	452
1889	363
1890	26
1891	134
1892	223
1893	103
1894	49
1895	109
1896	407
1897	466
1898	321
1899	290
1900	307
1901	83
1902	498
1903	205
1904	160
1905	228
1906	274
1907	116
1908	6
1909	65
1910	252
1911	49
1912	150
1913	85
1914	336
1915	139
1916	411
1917	389
1918	148
1919	310
1920	409
1921	403
1922	372
1923	80
1924	492
1925	135
1926	467
1927	252
1928	18
1929	434
1930	95
1931	298
1932	465
1933	284
1934	198
1935	150
1936	482
1937	428
1938	42
1939	342
1940	376
1941	121
1942	225
1943	279
1944	131
1945	457
1946	348
1947	409
1948	79
1949	313
1950	220
1951	8
1952	141
1953	273
1954	106
1955	203
1956	401
1957	346
1958	389
1959	446
1960	409
1961	16
1962	221
1963	246
1964	163
1965	22
1966	142
1967	273
1968	497
1969	26
1970	495
1971	7
1972	283
1973	361
1974	317
1975	80
1976	363
1977	156
1978	82
1979	98
1980	407
1981	410
1982	443
1983	262
1984	312
1985	375
1986	221
1987	3
1988	74
1989	288
1990	65
1991	161
1992	89
1993	339
1994	348
1995	240
1996	212
1997	459
1998	281
1999	8
2000	459
2001	136
2002	127
2003	81
2004	325
2005	115
2006	125
2007	471
2008	337
2009	294
2010	204
2011	290
2012	480
2013	198
2014	208
2015	152
2016	146
2017	221
2018	479
2019	363
2020	436
2021	448
2022	234
2023	183
2024	57
2025	413
2026	224
2027	42
2028	407
2029	20
2030	238
2031	497
2032	254
2033	255
2034	78
2035	35
2036	293
2037	24
2038	292
2039	55
2040	355
2041	432
2042	226
2043	298
2044	123
2045	109
2046	72
2047	259
2048	65
2049	218
2050	453
2051	345
2052	105
2053	321
2054	88
2055	242
2056	199
2057	35
2058	261
2059	88
2060	442
2061	24
2062	368
2063	160
2064	476
2065	483
2066	312
2067	326
2068	78
2069	123
2070	323
2071	5
2072	420
2073	114
2074	6
2075	402
2076	183
2077	260
2078	370
2079	266
2080	47
2081	428
2082	365
2083	309
2084	148
2085	235
2086	393
2087	205
2088	293
2089	193
2090	114
2091	222
2092	331
2093	498
2094	52
2095	44
2096	56
2097	364
2098	97
2099	169
2100	478
2101	419
2102	403
2103	242
2104	252
2105	75
2106	338
2107	112
2108	92
2109	229
2110	240
2111	274
2112	10
2113	133
2114	368
2115	244
2116	420
2117	215
2118	81
2119	432
2120	480
2121	80
2122	26
2123	29
2124	301
2125	326
2126	321
2127	420
2128	118
2129	222
2130	241
2131	73
2132	419
2133	142
2134	338
2135	90
2136	370
2137	24
2138	85
2139	174
2140	396
2141	181
2142	185
2143	239
2144	287
2145	246
2146	88
2147	409
2148	322
2149	381
2150	107
2151	8
2152	369
2153	241
2154	208
2155	283
2156	46
2157	76
2158	187
2159	60
2160	108
2161	275
2162	244
2163	228
2164	372
2165	436
2166	6
2167	106
2168	285
2169	73
2170	175
2171	269
2172	469
2173	455
2174	473
2175	340
2176	193
2177	347
2178	352
2179	137
2180	88
2181	246
2182	26
2183	236
2184	478
2185	449
2186	297
2187	454
2188	394
2189	116
2190	466
2191	26
2192	331
2193	95
2194	84
2195	449
2196	441
2197	269
2198	392
2199	447
2200	459
2201	477
2202	24
2203	485
2204	140
2205	453
2206	117
2207	146
2208	190
2209	198
2210	99
2211	41
2212	158
2213	350
2214	213
2215	228
2216	80
2217	119
2218	218
2219	132
2220	165
2221	309
2222	79
2223	428
2224	150
2225	33
2226	148
2227	214
2228	485
2229	389
2230	68
2231	260
2232	467
2233	81
2234	178
2235	298
2236	194
2237	249
2238	63
2239	20
2240	150
2241	433
2242	267
2243	162
2244	333
2245	141
2246	1
2247	198
2248	136
2249	126
2250	439
2251	330
2252	317
2253	315
2254	372
2255	396
2256	450
2257	294
2258	320
2259	224
2260	450
2261	233
2262	227
2263	42
2264	303
2265	147
2266	375
2267	179
2268	198
2269	354
2270	363
2271	306
2272	448
2273	130
2274	266
2275	168
2276	460
2277	278
2278	472
2279	313
2280	196
2281	53
2282	98
2283	146
2284	87
2285	185
2286	40
2287	106
2288	166
2289	136
2290	409
2291	10
2292	247
2293	482
2294	285
2295	256
2296	277
2297	144
2298	8
2299	331
2300	215
2301	110
2302	211
2303	297
2304	14
2305	269
2306	471
2307	133
2308	212
2309	138
2310	135
2311	305
2312	165
2313	433
2314	224
2315	297
2316	186
2317	180
2318	391
2319	96
2320	240
2321	380
2322	25
2323	257
2324	362
2325	77
2326	242
2327	234
2328	316
2329	421
2330	393
2331	303
2332	227
2333	461
2334	218
2335	137
2336	155
2337	46
2338	184
2339	328
2340	497
2341	113
2342	254
2343	262
2344	325
2345	307
2346	343
2347	169
2348	278
2349	141
2350	188
2351	108
2352	28
2353	83
2354	80
2355	194
2356	96
2357	321
2358	115
2359	429
2360	427
2361	476
2362	66
2363	294
2364	256
2365	205
2366	280
2367	369
2368	343
2369	432
2370	420
2371	435
2372	472
2373	153
2374	422
2375	62
2376	298
2377	270
2378	67
2379	404
2380	103
2381	58
2382	97
2383	383
2384	15
2385	363
2386	63
2387	463
2388	352
2389	130
2390	39
2391	460
2392	275
2393	292
2394	301
2395	416
2396	495
2397	119
2398	216
2399	372
2400	16
2401	474
2402	369
2403	244
2404	47
2405	261
2406	463
2407	236
2408	414
2409	278
2410	151
2411	221
2412	426
2413	54
2414	389
2415	181
2416	337
2417	154
2418	65
2419	298
2420	116
2421	402
2422	351
2423	386
2424	147
2425	238
2426	217
2427	394
2428	58
2429	245
2430	247
2431	174
2432	309
2433	474
2434	336
2435	274
2436	171
2437	132
2438	136
2439	161
2440	330
2441	33
2442	406
2443	431
2444	187
2445	378
2446	496
2447	478
2448	18
2449	188
2450	470
2451	344
2452	220
2453	367
2454	241
2455	189
2456	227
2457	53
2458	125
2459	127
2460	70
2461	262
2462	156
2463	324
2464	448
2465	124
2466	229
2467	158
2468	50
2469	253
2470	404
2471	335
2472	24
2473	125
2474	95
2475	349
2476	123
2477	482
2478	15
2479	396
2480	455
2481	99
2482	114
2483	144
2484	184
2485	182
2486	457
2487	30
2488	123
2489	150
2490	311
2491	26
2492	333
2493	23
2494	308
2495	144
2496	53
2497	364
2498	55
2499	427
2500	401
2501	347
2502	338
2503	284
2504	403
2505	365
2506	293
2507	173
2508	100
2509	247
2510	347
2511	146
2512	252
2513	151
2514	167
2515	173
2516	189
2517	289
2518	499
2519	293
2520	262
2521	411
2522	182
2523	445
2524	201
2525	471
2526	332
2527	131
2528	303
2529	231
2530	194
2531	286
2532	248
2533	247
2534	205
2535	204
2536	182
2537	32
2538	265
2539	396
2540	31
2541	93
2542	486
2543	491
2544	272
2545	39
2546	371
2547	256
2548	444
2549	360
2550	39
2551	279
2552	224
2553	500
2554	417
2555	297
2556	149
2557	342
2558	57
2559	473
2560	209
2561	25
2562	208
2563	71
2564	103
2565	130
2566	228
2567	264
2568	94
2569	107
2570	57
2571	22
2572	54
2573	178
2574	151
2575	289
2576	414
2577	390
2578	446
2579	157
2580	168
2581	190
2582	104
2583	70
2584	294
2585	18
2586	64
2587	60
2588	181
2589	358
2590	377
2591	34
2592	142
2593	124
2594	15
2595	464
2596	81
2597	300
2598	447
2599	216
2600	179
2601	444
2602	232
2603	425
2604	232
2605	62
2606	131
2607	254
2608	128
2609	271
2610	409
2611	41
2612	354
2613	32
2614	349
2615	348
2616	413
2617	73
2618	489
2619	61
2620	375
2621	256
2622	49
2623	145
2624	286
2625	346
2626	191
2627	458
2628	403
2629	354
2630	214
2631	283
2632	489
2633	267
2634	161
2635	158
2636	147
2637	398
2638	341
2639	257
2640	364
2641	196
2642	400
2643	376
2644	125
2645	129
2646	345
2647	367
2648	285
2649	263
2650	17
2651	65
2652	256
2653	150
2654	22
2655	124
2656	335
2657	469
2658	228
2659	408
2660	1
2661	353
2662	461
2663	222
2664	131
2665	60
2666	355
2667	149
2668	325
2669	353
2670	382
2671	342
2672	191
2673	76
2674	330
2675	103
2676	259
2677	143
2678	296
2679	167
2680	218
2681	51
2682	13
2683	80
2684	402
2685	239
2686	286
2687	300
2688	274
2689	453
2690	361
2691	60
2692	464
2693	250
2694	485
2695	271
2696	365
2697	249
2698	450
2699	495
2700	381
2701	384
2702	82
2703	49
2704	327
2705	193
2706	140
2707	107
2708	412
2709	359
2710	150
2711	226
2712	207
2713	165
2714	25
2715	64
2716	258
2717	440
2718	389
2719	73
2720	180
2721	102
2722	14
2723	275
2724	55
2725	471
2726	168
2727	89
2728	72
2729	41
2730	324
2731	151
2732	144
2733	296
2734	420
2735	490
2736	357
2737	377
2738	227
2739	186
2740	53
2741	251
2742	295
2743	426
2744	175
2745	311
2746	330
2747	65
2748	13
2749	273
2750	171
2751	333
2752	46
2753	328
2754	360
2755	324
2756	464
2757	289
2758	71
2759	92
2760	258
2761	487
2762	446
2763	171
2764	61
2765	87
2766	144
2767	179
2768	434
2769	23
2770	480
2771	425
2772	4
2773	299
2774	374
2775	385
2776	480
2777	44
2778	493
2779	355
2780	94
2781	358
2782	38
2783	246
2784	289
2785	454
2786	350
2787	181
2788	444
2789	279
2790	244
2791	429
2792	99
2793	328
2794	148
2795	234
2796	30
2797	364
2798	440
2799	367
2800	118
2801	483
2802	403
2803	438
2804	143
2805	200
2806	195
2807	287
2808	261
2809	247
2810	258
2811	192
2812	65
2813	211
2814	4
2815	229
2816	281
2817	414
2818	440
2819	430
2820	374
2821	294
2822	408
2823	13
2824	20
2825	324
2826	395
2827	347
2828	341
2829	129
2830	148
2831	293
2832	303
2833	421
2834	473
2835	93
2836	94
2837	485
2838	36
2839	325
2840	294
2841	408
2842	136
2843	146
2844	206
2845	295
2846	218
2847	483
2848	120
2849	84
2850	398
2851	50
2852	164
2853	324
2854	79
2855	84
2856	322
2857	320
2858	152
2859	57
2860	242
2861	212
2862	169
2863	22
2864	255
2865	478
2866	362
2867	432
2868	85
2869	355
2870	496
2871	2
2872	73
2873	419
2874	455
2875	202
2876	335
2877	221
2878	276
2879	188
2880	63
2881	234
2882	139
2883	162
2884	280
2885	465
2886	74
2887	227
2888	121
2889	420
2890	125
2891	140
2892	236
2893	154
2894	347
2895	122
2896	279
2897	193
2898	57
2899	116
2900	385
2901	217
2902	178
2903	364
2904	395
2905	243
2906	496
2907	498
2908	105
2909	33
2910	461
2911	453
2912	20
2913	138
2914	330
2915	313
2916	417
2917	479
2918	252
2919	67
2920	323
2921	22
2922	499
2923	217
2924	285
2925	66
2926	229
2927	481
2928	487
2929	443
2930	167
2931	49
2932	417
2933	363
2934	417
2935	480
2936	150
2937	354
2938	31
2939	288
2940	193
2941	484
2942	335
2943	360
2944	435
2945	267
2946	74
2947	264
2948	414
2949	118
2950	477
2951	352
2952	94
2953	328
2954	271
2955	1
2956	335
2957	81
2958	459
2959	233
2960	492
2961	181
2962	367
2963	255
2964	325
2965	204
2966	384
2967	398
2968	281
2969	324
2970	437
2971	335
2972	74
2973	410
2974	357
2975	191
2976	73
2977	395
2978	138
2979	288
2980	437
2981	197
2982	91
2983	96
2984	18
2985	368
2986	219
2987	246
2988	40
2989	253
2990	200
2991	431
2992	457
2993	10
2994	479
2995	42
2996	348
2997	49
2998	66
2999	346
